0.17321,0.38411,0.14118,0.22101,0.22086,0.19922,0.2482,0.23306,-0.099956,0.19464,1,0.25716,0.32868,0.068014,0.18635,0.24377,0.36081,0.11982,-0.047509,0.063356,0.30598,0.3512,0.17826,-0.10019,0.53905,0.32526,0.092303,0.23326,0.42541,0.11217,0.24163,0.31256,0.29792,0.2031,0.33544,0.3651,0.078887,0.0759,0.24979,0.34321,0.39074,0.088517,0.16606,0.30034,0.26033,0.05571,0.35625,0.25066,0.08589,0.048475,0.084038,0.18376,0.24559,0.26786,0.18245,0.26615,0.025323,0.058798,0.35,0.24868,0.29014,0.36062,0.38354,-0.11942,0.36879,0.25969,0.17745,0.12682,0.076829,0.11977,0.28271,0.22788,0.12527,0.22656,0.32731,0.013396,0.17396,0.42286,0.018533,0.34537,0.081093,0.22227,0.22104,0.22747,0.06905,-0.051283,0.24324,0.33687,0.27095,0.049566,0.24948,0.029104,0.15394,0.28322,0.18678,0.19816,0.21201,0.046501,0.1488,0.4344
0.18352,0.25362,0.03269,0.12958,-0.0037081,0.18304,0.2172,0.054375,-0.059425,0.093446,0.25716,1,0.28372,-0.053314,-0.081929,0.20168,0.10941,0.20097,-0.082968,0.134,0.14599,0.16724,-0.14843,0.17181,0.23582,0.10793,-0.10181,0.15343,0.42067,-0.14678,0.0023116,0.08636,0.24413,0.06985,0.29285,0.33678,0.019331,0.082879,0.14425,0.34925,0.31188,-0.002714,0.25462,0.15636,0.23137,0.19464,0.20408,0.082632,0.1286,0.2191,0.36882,0.1053,0.13629,0.092212,0.025658,0.011563,-0.094556,0.21226,-0.06326,0.19943,0.27681,0.086634,0.19034,0.10795,0.10973,0.036749,0.061709,0.35178,0.078003,0.11123,0.14672,0.027926,0.11448,-0.056661,0.12408,0.28161,0.15605,0.17672,0.038539,0.23358,0.076348,0.19947,0.34178,0.058666,0.081012,0.09069,0.14588,0.095822,0.3178,0.19823,0.032701,0.11167,0.34039,0.37523,0.0046858,0.40557,0.098623,0.15713,0.13632,0.29357
0.31551,0.076724,0.27159,0.27469,0.23107,0.16165,0.069767,0.1089,-0.18175,0.3641,0.32868,0.28372,1,0.090122,0.07315,0.30283,0.39616,0.023438,-0.26142,-0.036802,0.27646,0.25156,0.058008,0.23753,0.24745,0.30065,0.1713,0.14458,0.37991,-0.043379,0.20318,0.22501,0.12484,0.29727,0.092643,0.24527,0.034518,0.15559,0.18057,0.20933,0.27985,-0.018535,0.12058,0.088913,0.13391,0.0090605,0.12591,0.23968,0.1951,-0.11518,0.31667,0.40249,0.12832,0.052037,0.16609,0.13037,0.11576,0.24183,0.11974,0.025235,0.15771,0.12238,0.29839,0.015118,-0.014622,0.28689,0.28786,0.023395,0.10911,0.37641,0.3029,0.17951,0.27988,0.14234,0.1681,0.080702,0.25416,0.30767,0.2922,0.34621,0.14821,0.35207,0.21088,0.16108,0.085122,0.14602,0.18899,0.29298,0.38809,0.14841,0.13014,0.062838,0.21763,0.06813,0.24515,0.25938,-0.025959,0.067957,0.013102,0.33236
0.019653,0.15466,0.1937,0.076586,-0.072042,0.0071611,0.29206,0.28218,-0.12185,-0.12671,0.068014,-0.053314,0.090122,1,0.17442,0.20929,-0.17055,0.051655,-0.11675,0.17735,-0.0078034,0.25776,-0.013818,0.1291,0.086125,-0.085372,0.31673,0.15067,0.11358,0.14473,-0.0017159,-0.094691,0.29494,0.0030646,0.10449,0.15545,0.02545,0.20249,0.18945,0.13931,0.14053,0.071504,0.0044336,0.19468,0.06967,0.022312,0.12784,0.037427,-0.2118,-0.15905,-0.10691,-0.24945,-0.049509,0.27416,-0.14348,0.16769,0.2211,0.076335,0.091756,0.16819,-0.016926,0.36156,0.027216,0.13916,-0.10444,0.076648,0.26137,0.030763,0.10228,0.10336,-0.1011,0.15152,0.12837,0.098927,-0.036858,0.13104,0.16622,0.024642,-0.10891,0.2325,0.11443,0.38057,-0.14262,0.28828,-0.028228,-0.13225,0.29433,-0.001234,0.044968,0.18665,0.0086355,0.021346,-0.17119,0.13513,0.10624,-0.081616,0.021462,0.0021777,-0.010458,0.31907
-0.32415,0.26917,0.33599,0.13395,0.23581,-0.031397,0.14075,0.12981,0.11672,-0.014107,0.18635,-0.081929,0.07315,0.17442,1,0.23488,0.19813,0.28818,-0.18212,0.18089,0.21556,0.17393,0.25256,0.19723,0.28865,0.039074,0.25483,0.20416,0.23476,-0.0021429,0.19622,0.1335,0.1141,0.25247,0.17206,0.40452,0.11127,0.13495,0.41355,0.055296,0.24082,0.061248,0.19897,0.20454,0.19542,0.10305,0.35025,0.16102,0.23153,-0.092645,-0.15801,-0.030731,0.14647,0.40198,0.1363,0.0054053,0.11632,0.31857,0.21225,0.38037,-0.087111,0.028312,0.34055,-0.13576,0.1987,0.19911,0.21582,0.014214,0.11723,0.08757,0.22305,0.36063,0.2504,0.11302,0.10597,-0.066424,0.094352,0.22139,0.059708,0.15553,0.02908,0.0528,0.2423,0.063253,0.067437,0.036883,0.1741,-0.04382,0.26029,0.28804,0.20885,0.078834,-0.29889,0.10305,0.31025,0.11473,0.15372,0.14471,-0.024669,0.28141
0.14793,0.42423,0.54647,0.16889,0.32569,0.2884,0.30802,0.29547,-0.022687,0.21339,0.24377,0.20168,0.30283,0.20929,0.23488,1,0.29505,0.18056,0.10619,0.052675,0.35371,0.37802,0.39667,0.10639,0.31057,0.13027,0.19853,0.25578,0.5514,0.093333,-0.061791,0.27791,0.3921,0.23387,0.31521,0.41377,0.088819,0.33984,0.35262,0.46429,0.34117,0.074706,0.43069,0.29283,0.23301,0.2665,0.33891,0.34023,0.28425,-0.12601,0.24294,0.38184,0.31158,0.1558,0.27042,0.15682,0.24365,0.41017,0.39277,0.22533,0.24569,0.24012,0.22399,-0.0014782,0.24393,0.30285,0.24277,0.18772,0.26361,0.18374,0.25604,0.55066,0.23991,0.26035,0.22807,0.27564,0.10963,0.10246,0.44417,0.18334,0.26754,0.36945,0.43121,0.21396,0.15782,0.15727,0.29363,0.35016,0.44145,0.063191,0.43624,0.16637,0.11303,0.34873,0.41331,0.40736,0.10516,0.36867,0.024665,0.47052
0.25635,0.31766,0.38931,0.032997,0.32039,0.13432,0.25404,-0.13601,-0.1047,0.25994,0.36081,0.10941,0.39616,-0.17055,0.19813,0.29505,1,0.051818,-0.20122,0.1356,0.41899,0.34275,0.21671,0.21616,0.31407,0.19995,0.17144,0.30014,0.37916,0.088869,0.21702,0.25721,0.15119,0.15536,0.26518,0.40071,0.084638,0.065976,0.43013,0.29325,0.26709,0.14345,0.15463,0.22308,0.33616,0.070158,0.39375,0.18605,0.24562,-0.016754,0.2856,0.36034,0.29272,0.2153,0.4382,0.044718,0.21389,0.28567,0.33283,0.21592,0.24072,0.24338,0.18221,-0.050026,0.22882,0.39954,0.24624,0.24621,0.14569,0.22815,0.22258,0.27765,0.25109,0.17169,0.47424,0.040417,0.25862,0.19731,0.24219,0.041168,0.34098,0.19139,0.41069,0.036305,0.25023,0.028787,0.3222,0.38047,0.41295,0.065401,0.26688,0.083082,0.21546,0.27084,0.24713,0.30426,-0.080852,0.382,0.031195,0.43094
-0.11292,0.2404,0.11496,0.39527,-0.068518,0.016456,0.1413,0.29488,0.088213,-0.01625,0.11982,0.20097,0.023438,0.051655,0.28818,0.18056,0.051818,1,0.058733,0.2201,0.011346,0.14213,0.064766,-0.0142,0.35086,-0.021322,0.19721,0.20869,0.19362,0.097432,0.19226,0.15112,0.2643,0.0043059,0.32926,0.23439,0.03961,0.17473,0.2091,0.24178,0.32965,0.18306,0.26942,-0.060685,0.34834,0.084924,0.18448,0.27472,0.1328,-0.064008,0.054618,0.020718,0.13415,0.13156,-0.049774,0.15038,-0.31136,0.37986,0.12506,0.33506,0.091058,-0.037443,0.28388,-0.061159,0.18843,0.15195,0.20035,0.19948,0.18025,-0.067974,0.24812,0.16002,0.39666,0.035669,0.18788,0.09489,0.051655,0.14095,-0.005103,0.17347,0.073612,-0.11345,0.26375,0.10163,0.012049,0.12139,0.1644,-0.12888,0.23175,0.29353,0.020276,0.15657,0.21228,0.20678,0.28208,0.29266,0.32532,0.040085,0.028003,0.16094
0.063768,0.052066,0.013651,-0.12793,0.089669,0.18231,0.0045979,0.2939,0.070063,0.030963,-0.047509,-0.082968,-0.26142,-0.11675,-0.18212,0.10619,-0.20122,0.058733,1,-0.16702,-0.048858,-0.03095,0.47268,-0.0909,0.085595,-0.15294,-0.046987,0.055039,0.032227,0.11068,-0.080881,0.12596,0.2646,-0.10536,0.15819,0.041923,0.085542,0.16056,0.04741,0.20321,-0.067054,0.15438,0.18914,0.062468,0.17411,0.19845,0.10792,0.083403,0.17779,-0.031053,-0.043105,0.084091,0.1614,-0.2396,0.14021,-0.016236,-0.024024,0.059144,0.093069,0.1486,0.036707,0.20087,-0.038474,0.070786,0.21093,-0.07162,-0.078139,0.042661,0.05693,-0.28696,-0.067061,0.0076935,-0.032239,0.11532,0.008662,-0.024012,-0.010426,-0.07125,0.14438,-0.2877,-0.051669,-0.10455,0.12422,-0.070519,-0.0674,0.036374,-0.09943,0.21649,-0.025432,-0.025393,0.18564,0.044423,-0.034807,0.19222,-0.02804,-0.17197,0.31982,0.025874,0.10662,0.0041785
0.11432,0.11049,0.16693,0.088516,0.043301,-0.067476,0.17267,-0.11561,-0.18841,-0.20134,0.063356,0.134,-0.036802,0.17735,0.18089,0.052675,0.1356,0.2201,-0.16702,1,-0.039932,0.18321,0.05952,0.20706,0.14934,0.13817,0.35402,0.089904,0.16062,-0.06686,0.23214,0.096588,0.16401,0.15684,0.19963,0.11108,0.052153,0.1293,0.10496,0.13955,0.20311,0.19988,-0.055509,-0.097336,0.17295,0.23859,0.036213,0.095532,0.31432,0.1897,0.063817,-0.22466,0.087901,0.11404,0.064102,0.036264,0.073026,0.40205,0.1298,0.2667,0.19679,0.20554,0.37042,0.071522,0.012856,0.33697,0.082697,0.37713,0.087505,0.18834,-0.019828,0.26598,0.13398,0.0019087,0.17747,0.057314,0.19498,0.31264,0.053462,0.16985,0.20237,-0.022795,0.18899,0.0033779,0.08861,0.0019411,0.26355,0.017329,0.072155,0.26228,-0.11236,0.20203,0.25584,0.037135,0.25621,0.063382,0.27785,0.12331,-0.0054607,0.11062
0.30698,0.39067,0.34918,0.058683,0.10742,0.10036,0.27132,0.18943,0.12573,0.077248,0.30598,0.14599,0.27646,-0.0078034,0.21556,0.35371,0.41899,0.011346,-0.048858,-0.039932,1,0.26653,0.29943,0.15859,0.32783,0.0060366,0.10545,0.31013,0.3221,0.083248,0.10703,0.19792,0.16772,0.39278,0.34835,0.35917,-0.062614,-0.073721,0.19461,0.24214,0.23248,0.10277,0.26631,0.32481,0.31486,0.34889,0.39836,0.37877,0.32832,-0.081369,0.37188,0.23481,0.34903,0.36293,0.26029,0.18115,0.069679,0.23347,0.43166,0.11955,0.13231,0.084844,0.20657,0.14407,0.42164,0.22966,0.3353,0.25962,0.26868,0.29824,0.18629,0.43428,0.091655,0.19274,0.31109,0.11031,0.0093431,0.3788,0.33232,0.25036,0.14709,0.25641,0.19713,0.092911,0.30956,0.14137,0.39893,0.25733,0.30978,0.078539,0.30034,0.058983,0.059388,0.30701,0.21817,0.40994,0.19275,0.28784,-0.041552,0.42588
0.16554,0.51468,0.52716,0.17385,0.27476,0.23698,0.26889,0.16105,0.036409,0.1152,0.3512,0.16724,0.25156,0.25776,0.17393,0.37802,0.34275,0.14213,-0.03095,0.18321,0.26653,1,0.22653,0.16809,0.44405,0.293,0.36758,0.526,0.42862,0.24053,0.23379,0.41394,0.33639,0.3114,0.40851,0.40993,0.14791,0.24734,0.34177,0.37639,0.49789,0.16034,0.19675,0.45052,0.18993,0.10568,0.48098,0.30554,0.22316,0.049214,0.27254,0.13012,0.26891,0.1852,0.30682,0.23747,0.24444,0.29278,0.35319,0.35971,-0.062205,0.29022,0.19646,0.17815,0.27121,0.52963,0.31896,0.31376,0.30172,0.31731,0.2235,0.2568,0.33871,0.13198,0.40755,0.32762,0.44872,0.27018,0.14809,0.30483,0.3874,0.42141,0.39192,0.22819,0.28661,0.22739,0.401,0.30381,0.32238,0.29899,0.30566,0.16061,0.16887,0.3557,0.4815,0.25122,0.18983,0.2869,0.2628,0.51254
0.21332,0.37184,0.34632,-0.074721,0.34446,0.25207,0.14827,0.34764,0.17281,0.10358,0.17826,-0.14843,0.058008,-0.013818,0.25256,0.39667,0.21671,0.064766,0.47268,0.05952,0.29943,0.22653,1,0.13461,0.29407,0.13112,0.30911,0.14032,0.22925,0.20629,0.13727,0.15499,0.36538,0.10271,0.31993,0.2284,0.14699,0.052848,0.24242,0.3288,0.19289,0.26306,0.27799,0.19685,0.25504,0.12535,0.2563,0.24928,0.42103,-0.045563,0.13311,0.042968,0.45333,0.097201,0.56703,0.23659,0.27683,0.20658,0.42568,0.13094,0.057823,0.3486,0.24744,-0.086211,0.32135,0.24484,0.18688,0.13183,0.094725,-0.15501,0.19726,0.51769,0.24834,0.10288,0.20365,-0.054057,0.075985,0.072601,0.38992,-0.013607,0.12734,-0.11163,0.21701,-0.07768,0.16063,0.18093,0.23473,0.49798,0.14922,0.18537,0.50836,0.096515,0.075403,0.17407,0.29699,0.00025963,0.27622,0.12054,-0.045804,0.26838
0.023591,0.16517,0.47627,-0.16937,0.33131,0.2519,0.32892,0.050522,-0.11529,0.048554,-0.10019,0.17181,0.23753,0.1291,0.19723,0.10639,0.21616,-0.0142,-0.0909,0.20706,0.15859,0.16809,0.13461,1,0.11688,-0.10069,0.33674,0.089841,0.28448,-0.12961,0.35702,0.077399,0.10733,0.14561,0.12838,0.34471,0.010164,0.27925,0.20337,0.21297,0.16226,0.23548,0.182,0.30556,0.28805,0.23432,0.35331,-0.039352,0.31569,0.15703,0.12646,0.11848,0.23387,0.26342,0.12155,0.083385,0.092854,0.25754,0.123,0.37679,0.13024,0.13182,0.10699,0.17134,0.047801,0.20585,0.27366,-0.020157,0.33761,0.23125,0.22263,0.075622,0.19883,-0.16847,0.28912,0.057984,0.33317,1.7587e-05,0.38024,-0.081079,0.36596,0.10713,0.36586,-0.006674,0.14821,0.077615,0.33135,-0.044029,0.21316,0.27015,-0.098466,0.18947,0.11993,0.24294,0.074688,0.090242,0.073263,0.34952,0.040481,0.2745
0.19306,0.64053,0.45271,0.18138,0.1858,0.22125,0.216,0.27485,0.099335,0.0828,0.53905,0.23582,0.24745,0.086125,0.28865,0.31057,0.31407,0.35086,0.085595,0.14934,0.32783,0.44405,0.29407,0.11688,1,0.25541,0.31549,0.29624,0.56499,0.10853,0.23128,0.26726,0.48132,0.061528,0.57099,0.61748,0.067524,0.26128,0.36049,0.47512,0.58411,0.23508,0.38185,0.2402,0.45866,0.095282,0.64766,0.56661,0.23253,-0.18771,0.032948,0.26418,0.43144,0.24262,0.22359,0.18941,0.068955,0.33646,0.46022,0.46785,0.1771,0.15447,0.34447,0.0044408,0.46326,0.55704,0.32502,0.17755,0.13434,0.11766,0.28585,0.31398,0.17617,0.032243,0.36098,0.047203,0.28173,0.36202,0.064855,0.28872,0.20598,0.25698,0.35386,0.12171,0.22669,0.19124,0.30243,0.15324,0.29195,0.25242,0.23934,0.28374,0.23445,0.54331,0.45574,0.15454,0.41888,0.14374,0.22223,0.68722
0.15063,0.1316,0.0067135,0.067233,0.34085,0.36692,-0.0054618,-0.083177,0.20351,0.35264,0.32526,0.10793,0.30065,-0.085372,0.039074,0.13027,0.19995,-0.021322,-0.15294,0.13817,0.0060366,0.293,0.13112,-0.10069,0.25541,1,0.15878,0.11001,0.084421,0.11938,0.1533,0.35487,0.040775,0.37866,-0.057974,0.018218,0.1421,0.1052,0.059806,-0.018401,0.32594,0.059808,-0.22146,0.22262,-0.10283,-0.11479,-0.02685,0.25459,0.23835,0.075918,0.12128,-0.021866,0.19475,0.10029,0.39413,-0.012832,0.44483,0.20112,0.096573,-0.01615,0.20885,0.027392,0.17783,0.34086,0.0041351,0.14231,0.30704,0.24087,0.071259,0.23884,0.3004,0.082626,0.037582,0.25773,0.13995,-0.034236,0.41266,0.22165,0.033226,0.23092,0.0064612,0.22678,0.17897,0.14993,0.21693,0.13135,0.11916,0.21667,0.12157,0.27971,0.30371,0.020122,0.32043,-0.039986,0.32813,0.19116,0.026233,0.16094,0.14897,0.13072
0.23369,0.21204,0.4415,0.025854,0.24171,0.14093,0.16638,0.27187,-0.11151,-0.067063,0.092303,-0.10181,0.1713,0.31673,0.25483,0.19853,0.17144,0.19721,-0.046987,0.35402,0.10545,0.36758,0.30911,0.33674,0.31549,0.15878,1,0.088854,0.22511,0.083438,0.12404,0.12493,0.10721,0.19632,0.25691,0.13695,0.0062891,0.20412,0.12403,0.11131,0.21387,0.068328,0.081649,0.063697,0.06574,0.14068,0.20912,0.036468,0.13796,0.043589,0.0065609,-0.0261,0.28909,0.18949,0.039549,0.14683,0.24357,0.19683,0.26674,0.25972,0.062869,0.30076,0.14832,0.058255,-0.017701,0.17251,0.35537,0.17039,0.12664,0.095392,0.11749,0.33746,0.22348,0.15828,0.41035,0.012969,0.46205,0.29161,0.16664,0.24004,0.42751,0.13825,0.11662,0.10581,0.022375,0.049331,0.29197,-0.0033342,0.10946,0.23631,0.060252,0.097373,0.11227,0.014683,0.42023,0.12939,0.19121,0.001119,0.19136,0.27404
